$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
1	3600-7200	120-1189@5.6-1189@50.7	1189	1189	4	0	0	0	0	0.00					0.00					LOS_A	1	0.21	20.30
1	3600-7200	120-1190@11.3-1190@56.8	1190	1190	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1191@12.4-1191@46.2	1191	1191	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1192@6.0-1192@58.2	1192	1192	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1193@13.6-1193@42.6	1193	1193	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1194@0.7-1194@34.7	1194	1194	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1236@14.1-1103@19.5	1236	1103	1	1	0	0	0	7.48	7.48				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	120-1236@14.1-1107@21.1	1236	1107	5	0	0	5	0	0.04			0.04		0.00			0.00		LOS_A	1	0.00	0.00
1	3600-7200	120-1236@14.1-1112@5.6	1236	1112	341	326	0	11	2	1.81	1.82		1.63	3.16	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	120-1239@4.2-1099@27.3	1239	1099	1	1	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	120-1239@4.2-1107@21.1	1239	1107	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	120-1239@4.2-11576@36.8	1239	11576	1	0	0	0	0	5.01					0.00					LOS_A	1	0.00	0.00
1	3600-7200	120			1548	1489	0	43	6	1.79	1.78		1.82	3.34	0.02	0.02		0.00	0.00	LOS_A	1	0.03	20.30
1	3600-7200	121			0	0	0	0	0											LOS_A			
1	3600-7200	122			0	0	0	0	0											LOS_A			
1	3600-7200	123			0	0	0	0	0											LOS_A			
1	3600-7200	124-1123@88.6-1122@4.7	1123	1122	21	21	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	124-1130@109.7-1122@4.7	1130	1122	689	644	0	32	10	1.36	1.21		2.48	3.24	0.00	0.00		0.00	0.00	LOS_A	1	0.65	30.11
1	3600-7200	124-1130@109.7-1180@8.5	1130	1180	1	1	0	0	0	1.75	1.75				0.00	0.00				LOS_A	1	0.65	30.11
1	3600-7200	124			711	666	0	32	10	1.32	1.18		2.48	3.24	0.00	0.00		0.00	0.00	LOS_A	1	0.33	30.11
1	3600-7200	125			0	0	0	0	0											LOS_A			
1	3600-7200	244-1156@962.0-1223@12.7	1156	1223	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	244-1156@962.0-1224@15.7	1156	1224	440	426	0	12	2	0.29	0.29		0.45	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	244-1221@50.0-1224@15.7	1221	1224	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	244-1221@50.0-1225@11.6	1221	1225	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	244-1227@99.3-1223@12.7	1227	1223	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	244-1227@99.3-1225@11.6	1227	1225	326	310	0	15	1	0.15	0.15		0.22	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	244			766	736	0	27	3	0.23	0.23		0.32	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	245			0	0	0	0	0											LOS_A			
1	3600-7200	246-1224@100.1-1229@17.2	1224	1229	26	26	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	246-1224@100.1-1230@17.9	1224	1230	414	400	0	12	2	0.31	0.31		0.44	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	246-1228@93.7-1227@14.9	1228	1227	36	36	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	246-1228@93.7-1230@17.9	1228	1230	117	117	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	246-1235@217.9-1227@14.9	1235	1227	291	275	0	15	1	0.19	0.18		0.26	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	246-1235@217.9-1229@17.2	1235	1229	81	79	0	1	1	0.22	0.22		0.62	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	246			965	933	0	28	4	0.22	0.22		0.35	0.02	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	247			0	0	0	0	0											LOS_A			
1	3600-7200	248-1152@193.7-1233@16.5	1152	1233	16	16	0	0	0	0.44	0.44				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	248-1152@193.7-1235@13.8	1152	1235	368	350	0	16	2	0.21	0.21		0.29	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	248-1230@222.2-1233@16.5	1230	1233	5	5	0	0	0	0.33	0.33				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	248-1230@222.2-1234@16.0	1230	1234	524	510	0	12	2	0.38	0.38		0.52	0.06	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	248-1232@78.7-1234@16.0	1232	1234	56	56	0	0	0	0.04	0.04				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	248-1232@78.7-1235@13.8	1232	1235	5	5	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	248			974	942	0	28	4	0.30	0.29		0.39	0.03	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	249			0	0	0	0	0											LOS_A			
1	3600-7200	301-2254@5.6-2212@13.2	2254	2212	1	0	0	1	0	0.00			0.00		0.00			0.00		LOS_A	1	0.00	0.00
1	3600-7200	301-2254@5.6-2213: Zone connector@52.1	2254	2213	34	29	0	4	1	2.27	2.19		2.74	2.75	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2254@5.6-2214: Ferris Rd@54.4	2254	2214	1	1	0	0	0	4.34	4.34				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	301-2256: Zone connector@12.4-2210@21.6	2256	2210	3	3	0	0	0	4.31	4.31				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	301-2256: Zone connector@12.4-2212@13.2	2256	2212	6	1	0	5	0	5.24	4.89		5.31		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	301-2256: Zone connector@12.4-2213: Zone connector@52.1	2256	2213	990	953	2	30	5	0.11	0.11	0.51	0.10	0.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2257@8.4-2210@21.6	2257	2210	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	301-2257@8.4-2213: Zone connector@52.1	2257	2213	332	298	0	29	5	0.13	0.12		0.17	0.62	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2257@8.4-2214: Ferris Rd@54.4	2257	2214	33	2	1	24	6	5.47	5.07	5.77	5.40	5.82	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2258: Ferris Rd@4.3-2210@21.6	2258	2210	23	17	0	4	2	5.58	5.20		5.72	8.51	0.32	0.44		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2258: Ferris Rd@4.3-2212@13.2	2258	2212	355	302	1	42	10	7.49	7.23	14.87	9.19	7.74	0.23	0.18	0.00	0.69	0.00	LOS_A	1	0.00	0.00
1	3600-7200	301-2258: Ferris Rd@4.3-2214: Ferris Rd@54.4	2258	2214	275	270	0	5	0	1.25	1.26		0.73		0.10	0.10		0.00		LOS_A	1	0.00	0.00
1	3600-7200	301			2053	1876	4	144	29	1.75	1.52	5.42	4.08	4.71	0.06	0.05	0.00	0.20	0.00	LOS_A	1	0.00	0.00
1	3600-7200	307-295: High St@23.3-199: Melton Hwy@24.2	295	199	274	249	0	20	3	0.54	0.50		0.49	0.09	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	307-295: High St@23.3-2289: Zone connector@88.4	295	2289	67	67	0	0	0	12.74	12.74				0.00	0.00				LOS_B	2	0.16	19.60
1	3600-7200	307-295: High St@23.3-12650@5.9	295	12650	19	19	0	0	0	2.71	2.71				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307-2279: Zone connector@81.8-2275@21.3	2279	2275	376	369	0	4	2	3.73	3.70		5.59	6.26	0.00	0.00		0.00	0.00	LOS_A	1	0.07	28.37
1	3600-7200	307-2279: Zone connector@81.8-2289: Zone connector@88.4	2279	2289	599	578	1	18	2	0.93	0.88	4.90	2.26	1.50	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	307-2279: Zone connector@81.8-12650@5.9	2279	12650	3	3	0	0	0	6.21	6.21				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307-2281@29.4-199: Melton Hwy@24.2	2281	199	39	39	0	0	0	3.97	3.97				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307-2281@29.4-2275@21.3	2281	2275	3	3	0	0	0	0.28	0.28				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307-2281@29.4-2289: Zone connector@88.4	2281	2289	3	2	0	1	0	0.05	0.07		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	307-2286: Ferris Rd@69.7-199: Melton Hwy@24.2	2286	199	617	586	0	29	2	0.23	0.22		0.29	0.06	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	307-2286: Ferris Rd@69.7-2275@21.3	2286	2275	1	1	0	0	0	5.89	5.89				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307-2286: Ferris Rd@69.7-12650@5.9	2286	12650	6	6	0	0	0	4.48	4.48				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	307			2007	1922	1	72	9	1.67	1.69	4.90	1.13	1.77	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.03	28.37
1	3600-7200	311-435: Leakes Rd@40.0-2350@32.4	435	2350	21	21	0	0	0	4.47	4.47				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	311-435: Leakes Rd@40.0-2353@40.0	435	2353	1025	974	1	40	7	0.30	0.23	0.43	0.65	0.94	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	311-435: Leakes Rd@40.0-2356@40.3	435	2356	140	131	0	7	2	2.33	2.33		2.31	2.52	0.04	0.05		0.00	0.00	LOS_A	1	0.19	38.51
1	3600-7200	311-2347@41.2-2344: Leakes Rd@11.3	2347	2344	8	7	0	1	0	2.25	2.57		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	311-2347@41.2-2353@40.0	2347	2353	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	311-2347@41.2-2356@40.3	2347	2356	1	1	0	0	0	0.52	0.52				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	311-2354@38.7-2344: Leakes Rd@11.3	2354	2344	257	255	0	2	0	4.30	4.29		4.86		1.17	1.18		0.00		LOS_A	1	0.00	0.00
1	3600-7200	311-2354@38.7-2350@32.4	2354	2350	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	311-2354@38.7-2353@40.0	2354	2353	54	54	0	0	0	3.96	3.96				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	311-2360@81.7-2344: Leakes Rd@11.3	2360	2344	1206	1145	3	45	10	1.68	1.65	0.73	2.32	1.79	0.19	0.20	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	311-2360@81.7-2350@32.4	2360	2350	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	311-2360@81.7-2356@40.3	2360	2356	75	74	0	1	0	6.73	6.71		8.38		0.01	0.01		0.00		LOS_A	1	0.00	0.00
1	3600-7200	311			2787	2662	4	96	19	1.65	1.63	0.65	1.72	1.56	0.19	0.20	0.00	0.00	0.00	LOS_A	1	0.02	38.51
1	3600-7200	312-2419@3.3-24810@22.1	2419	24810	322	300	0	19	3	0.19	0.13		0.85	2.01	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	312-2420@4.1-2422@13.2	2420	2422	236	201	0	26	9	1.06	1.03		1.32	1.01	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	312-2475@44.5-2391@3.4	2475	2391	845	773	4	46	22	1.47	1.34	3.83	2.51	3.52	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	312-2475@44.5-2422@13.2	2475	2422	133	120	1	11	1	9.90	9.54	14.92	13.06	13.69	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	312-2527@16.1-2391@3.4	2527	2391	510	444	3	50	13	2.43	2.22	5.96	3.61	4.02	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	312-2527@16.1-24810@22.1	2527	24810	273	271	0	2	0	4.31	4.31		4.58		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	312			2319	2109	8	154	48	2.28	2.17	6.01	3.24	3.30	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313-2394@59.8-2414@34.7	2394	2414	1030	964	1	53	12	4.65	4.51	8.56	6.57	7.08	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313-2394@59.8-2418@36.3	2394	2418	149	134	0	10	5	3.39	3.42		3.29	2.68	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313-2401@29.1-2389@16.1	2401	2389	330	286	1	31	12	5.52	5.37	4.77	6.10	7.58	0.04	0.00	0.00	0.02	0.92	LOS_A	1	0.00	0.00
1	3600-7200	313-2401@29.1-2418@36.3	2401	2418	406	364	0	35	7	0.43	0.36		1.09	1.09	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313-2416@14.9-2389@16.1	2416	2389	81	40	2	30	9	3.61	2.78	7.67	4.50	3.45	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313-2416@14.9-2414@34.7	2416	2414	1273	1176	5	66	26	1.04	0.95	2.13	1.79	2.65	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	313			3269	2964	9	225	71	2.72	2.60	4.37	3.83	4.18	0.01	0.00	0.00	0.00	0.16	LOS_A	1	0.00	0.00
1	3600-7200	314-2403@220.3-2402@17.0	2403	2402	77	77	0	0	0	0.73	0.73				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	314-2403@220.3-2424@24.2	2403	2424	6	6	0	0	0	0.53	0.53				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	314-2409@18.3-2410@13.9	2409	2410	63	63	0	0	0	4.61	4.61				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	314-2409@18.3-2424@24.2	2409	2424	2239	2076	6	119	38	1.40	1.31	2.84	2.37	2.85	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	314-2413@40.6-2402@17.0	2413	2402	670	580	1	69	20	0.77	0.70	1.13	1.23	1.21	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	314-2413@40.6-2410@13.9	2413	2410	2	2	0	0	0	5.63	5.63				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	314-2517@5.7-2517@54.4	2517	2517	0	0	0	0	0											LOS_A		0.00	0.00
1	3600-7200	314			3057	2804	7	188	58	1.31	1.24	2.60	1.95	2.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2424@32.6-2426@30.8	2424	2426	2103	1954	5	110	34	0.55	0.50	0.91	1.13	1.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2424@32.6-2434@37.0	2424	2434	19	12	1	4	2	3.31	2.65	5.98	3.81	4.90	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2424@32.6-2439@33.6	2424	2439	127	120	0	5	2	4.01	3.92		5.56	5.73	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2430@18.6-2413@31.6	2430	2413	95	77	0	15	3	5.43	5.26		6.13	6.34	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2430@18.6-2426@30.8	2430	2426	21	18	0	2	1	0.67	0.77		0.11	0.05	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2430@18.6-2439@33.6	2430	2439	36	34	0	0	2	4.90	4.86			5.54	0.00	0.00			0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2438@12.4-2413@31.6	2438	2413	30	23	0	7	0	0.16	0.20		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	315-2438@12.4-2426@30.8	2438	2426	17	16	0	1	0	5.24	5.10		7.40		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	3600-7200	315-2438@12.4-2434@37.0	2438	2434	8	8	0	0	0	5.64	5.64				0.00	0.00				LOS_A	1	0.00	0.00
1	3600-7200	315-2442@2.5-2413@31.6	2442	2413	546	481	1	47	17	0.07	0.06	0.00	0.23	0.03	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315-2442@2.5-2434@37.0	2442	2434	73	71	0	2	0	4.11	4.13		3.17		0.08	0.08		0.00		LOS_A	1	0.00	0.00
1	3600-7200	315-2442@2.5-2439@33.6	2442	2439	26	18	1	6	1	3.29	3.53	9.50	2.01	0.37	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	315			3101	2832	8	199	62	0.96	0.91	2.51	1.49	1.57	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	316			0	0	0	0	0											LOS_A			
1	3600-7200	317			0	0	0	0	0											LOS_A			
1	3600-7200	318			0	0	0	0	0											LOS_A			
1	3600-7200	319			0	0	0	0	0											LOS_A			
1	3600-7200	320			0	0	0	0	0											LOS_A			
1	3600-7200	322-2388@109.5-2387: Western Fwy  Deer Park Byp@24.8	2388	2387	409	325	3	61	20	0.82	0.60	2.92	1.60	1.62	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	322-2397: Western Fwy  Deer Park Byp@856.0-2387: Western Fwy  Deer Park Byp@24.8	2397	2387	1312	1058	11	183	60	0.51	0.40	1.62	0.81	1.25	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	322			1721	1383	14	244	80	0.58	0.45	1.90	1.01	1.35	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	323-2479: Western Fwy  Deer Park Byp@45.2-2477@22.4	2479	2477	976	890	6	57	23	3.99	3.87	5.64	5.19	5.37	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.02	11.95
1	3600-7200	323-2479: Western Fwy  Deer Park Byp@45.2-2478: Western Fwy  Deer Park Byp@23.8	2479	2478	2990	2857	5	95	33	1.74	1.76	1.19	1.36	1.12	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	11.95
1	3600-7200	323			3966	3747	11	152	56	2.29	2.26	3.62	2.79	2.86	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	11.95
1	3600-7200	324-2478: Western Fwy  Deer Park Byp@815.7-2483: Western Fwy  Deer Park Byp@32.3	2478	2483	2998	2863	5	97	33	1.47	1.48	1.06	1.23	1.08	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	324-2485@71.7-2483: Western Fwy  Deer Park Byp@32.3	2485	2483	463	442	0	18	3	0.74	0.71		0.93	2.56	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	324			3461	3305	5	115	36	1.37	1.38	1.06	1.18	1.20	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	325-2398: Western Fwy  Deer Park Byp@30.6-2385@22.8	2398	2385	1181	1100	1	63	17	5.08	5.02	7.21	5.92	5.96	0.03	0.03	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	325-2398: Western Fwy  Deer Park Byp@30.6-2397: Western Fwy  Deer Park Byp@22.6	2398	2397	1317	1060	12	185	60	1.39	1.36	1.80	1.44	1.80	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	325			2498	2160	13	248	77	3.14	3.22	2.22	2.58	2.72	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	326-2502: Western Fwy  Deer Park Byp@2131.3-2513: Western Fwy  Deer Park Byp@18.8	2502	2513	1218	1052	8	117	41	0.39	0.35	0.64	0.65	0.70	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	326-2514: Western Fwy  Deer Park Byp@123.8-2513: Western Fwy  Deer Park Byp@18.8	2514	2513	1285	1114	5	131	35	2.62	2.59	2.63	2.63	3.45	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	326			2503	2166	13	248	76	1.54	1.50	1.41	1.70	1.97	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	3600-7200	327-2505: Western Fwy  Deer Park Byp@33.7-2506: Western Fwy  Deer Park Byp@21.2	2505	2506	2541	2402	5	102	32	1.88	1.90	1.79	1.62	1.45	0.03	0.03	0.00	0.01	0.08	LOS_A	1	1.06	155.62
1	3600-7200	327-2505: Western Fwy  Deer Park Byp@33.7-2508: Western Fwy  Deer Park Byp@13.2	2505	2508	926	911	0	13	2	3.54	3.51		5.04	4.87	0.06	0.06		0.00	0.00	LOS_A	1	1.06	155.62
1	3600-7200	327			3467	3313	5	115	34	2.33	2.34	1.79	2.00	1.65	0.04	0.04	0.00	0.01	0.07	LOS_A	1	1.06	155.62
1	7200-10800	44-15@3.2-243: Ferris Rd  Melton Hwy@24.7	15	243	378	353	0	22	1	1.07	1.00		1.38	11.71	0.19	0.20		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	44-421: Ferris Rd@65.5-20@13.7	421	20	283	258	1	17	7	5.64	5.47	18.09	6.87	7.36	0.03	0.03	1.59	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	44-421: Ferris Rd@65.5-243: Ferris Rd  Melton Hwy@24.7	421	243	1152	1077	0	62	13	0.81	0.80		0.90	1.41	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	44-682@3.6-420: Ferris Rd@19.2	682	420	429	371	0	49	9	1.53	1.37		2.24	4.13	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	44-10393@15.0-19@37.7	10393	19	69	57	0	12	0	3.63	3.56		3.98		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	44-10393@15.0-420: Ferris Rd@19.2	10393	420	629	582	0	36	11	0.34	0.31		0.64	1.07	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	44			2940	2698	1	198	41	1.38	1.30	18.09	1.93	3.18	0.03	0.03	1.59	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	45-499: Zone connector@162.8-95: Melton Hwy@35.1	499	95	4	4	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	45-499: Zone connector@162.8-307: Melton Hwy@9.5	499	307	12	9	0	3	0	0.03	0.03		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	45-677: Melton Hwy@21.4-307: Melton Hwy@9.5	677	307	740	674	0	59	7	0.07	0.07		0.07	0.08	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	45-677: Melton Hwy@21.4-500: Zone connector@16.0	677	500	4	4	0	0	0	4.20	4.20				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	45-680: Melton Hwy@11.3-95: Melton Hwy@35.1	680	95	850	817	0	31	2	0.95	0.93		1.41	2.20	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	45-680: Melton Hwy@11.3-363: Gateway Dr@7.0	680	363	136	129	1	5	1	6.22	6.10	11.88	7.45	9.81	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	45-680: Melton Hwy@11.3-500: Zone connector@16.0	680	500	72	70	0	2	0	3.79	3.78		4.13		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	45-681: Gateway Dr@258.9-95: Melton Hwy@35.1	681	95	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	45			1818	1707	1	100	10	1.10	1.10	11.88	0.93	1.48	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	1173	1081	4	71	17	1.56	1.54	3.60	1.63	1.94	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.13	29.43
1	7200-10800	46-12: Hopkins Rd@68.7-104@37.0	12	104	227	207	0	18	2	2.06	2.06		2.00	2.19	0.12	0.13		0.00	0.00	LOS_A	1	0.13	29.43
1	7200-10800	46-12: Hopkins Rd@68.7-428@34.4	12	428	29	29	0	0	0	1.05	1.05				0.00	0.00				LOS_A	1	0.13	29.43
1	7200-10800	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		0.13	29.43
1	7200-10800	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		0.00	0.00
1	7200-10800	46-255: Hopkins Rd@16.9-104@37.0	255	104	239	231	0	7	0	1.18	1.15		2.37		0.00	0.00		0.00		LOS_A	1	0.00	0.00
1	7200-10800	46-255: Hopkins Rd@16.9-428@34.4	255	428	26	26	0	0	0	2.32	2.32				0.00	0.00				LOS_A	1	0.00	0.00
1	7200-10800	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	745	682	0	52	11	1.23	1.16		1.93	2.04	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
1	7200-10800	46-257@10.6-44: Hopkins Rd@23.1	257	44	219	168	3	47	1	0.64	0.44	2.07	1.26	2.35	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.03	8.14
1	7200-10800	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.03	8.14
1	7200-10800	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.03	8.14
1	7200-10800	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	296	240	0	45	11	1.00	0.82		1.59	2.62	0.02	0.03		0.00	0.00	LOS_A	1	0.03	8.14
1	7200-10800	46-429@91.6-44: Hopkins Rd@23.1	429	44	74	74	0	0	0	0.27	0.27				0.00	0.00				LOS_A	1	0.00	0.00
