$MOVEMENTEVALUATION:SIMRUN	TIMEINT	MOVEMENT	MOVEMENT\FROMLINK	MOVEMENT\TOLINK	VEHS(ALL)	VEHS(10)	VEHS(20)	VEHS(30)	VEHS(40)	VEHDELAY(ALL)	VEHDELAY(10)	VEHDELAY(20)	VEHDELAY(30)	VEHDELAY(40)	STOPDELAY(ALL)	STOPDELAY(10)	STOPDELAY(20)	STOPDELAY(30)	STOPDELAY(40)	LOS(ALL)	LOSVAL(ALL)	QLEN	QLENMAX
2	3600-7200	44-15@3.2-243: Ferris Rd  Melton Hwy@24.7	15	243	161	148	1	10	1	0.43	0.40	10.82	0.02	0.00	0.10	0.09	3.72	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	44-421: Ferris Rd@65.5-20@13.7	421	20	145	134	1	8	2	1.17	0.98	4.39	3.33	3.40	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	44-421: Ferris Rd@65.5-243: Ferris Rd  Melton Hwy@24.7	421	243	574	553	0	17	4	0.92	0.92		1.00	0.04	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	44-682@3.6-420: Ferris Rd@19.2	682	420	132	114	0	14	4	0.14	0.13		0.01	0.85	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	44-10393@15.0-19@37.7	10393	19	10	9	0	1	0	1.54	1.55		1.37		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	44-10393@15.0-420: Ferris Rd@19.2	10393	420	227	214	0	12	1	0.23	0.22		0.32	0.26	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	44			1249	1172	2	62	12	0.68	0.66	7.60	0.79	0.89	0.01	0.01	1.86	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	45-499: Zone connector@162.8-95: Melton Hwy@35.1	499	95	1	1	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	45-499: Zone connector@162.8-307: Melton Hwy@9.5	499	307	2	2	0	0	0	0.02	0.02				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	45-677: Melton Hwy@21.4-307: Melton Hwy@9.5	677	307	299	278	0	19	2	0.03	0.03		0.02	0.04	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	45-677: Melton Hwy@21.4-500: Zone connector@16.0	677	500	3	3	0	0	0	0.57	0.57				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	45-680: Melton Hwy@11.3-95: Melton Hwy@35.1	680	95	275	263	0	10	2	0.30	0.30		0.19	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	45-680: Melton Hwy@11.3-363: Gateway Dr@7.0	680	363	65	60	0	5	0	0.80	0.67		2.44		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	45-680: Melton Hwy@11.3-500: Zone connector@16.0	680	500	24	23	0	1	0	0.52	0.52		0.54		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	45-681: Gateway Dr@258.9-95: Melton Hwy@35.1	681	95	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	45			669	630	0	35	4	0.24	0.23		0.43	0.18	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	46-12: Hopkins Rd@68.7-44: Hopkins Rd@23.1	12	44	428	390	1	33	4	0.48	0.51	0.07	0.12	0.53	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.07	15.01
2	3600-7200	46-12: Hopkins Rd@68.7-104@37.0	12	104	80	74	0	6	0	0.59	0.63		0.04		0.35	0.38		0.00		LOS_A	1	0.07	15.01
2	3600-7200	46-12: Hopkins Rd@68.7-428@34.4	12	428	14	14	0	0	0	0.06	0.06				0.00	0.00				LOS_A	1	0.07	15.01
2	3600-7200	46-12: Hopkins Rd@68.7-1243: Hopkins Rd@4.1	12	1243	0	0	0	0	0											LOS_A		0.07	15.01
2	3600-7200	46-255: Hopkins Rd@16.9-44: Hopkins Rd@23.1	255	44	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	46-255: Hopkins Rd@16.9-104@37.0	255	104	108	104	1	1	0	0.27	0.27	0.34	0.12		0.00	0.00	0.00	0.00		LOS_A	1	0.00	0.00
2	3600-7200	46-255: Hopkins Rd@16.9-428@34.4	255	428	12	12	0	0	0	0.08	0.08				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	46-255: Hopkins Rd@16.9-1243: Hopkins Rd@4.1	255	1243	340	316	0	18	6	0.22	0.22		0.26	0.33	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	46-257@10.6-44: Hopkins Rd@23.1	257	44	74	57	0	12	5	0.49	0.49		0.36	0.81	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	46-257@10.6-104@37.0	257	104	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	46-257@10.6-428@34.4	257	428	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	46-257@10.6-1243: Hopkins Rd@4.1	257	1243	89	61	1	24	3	0.24	0.29	0.14	0.13	0.23	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	46-429@91.6-44: Hopkins Rd@23.1	429	44	15	15	0	0	0	0.61	0.61				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	46-429@91.6-104@37.0	429	104	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	46-429@91.6-428@34.4	429	428	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	46-429@91.6-1243: Hopkins Rd@4.1	429	1243	6	6	0	0	0	0.39	0.39				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	46			1166	1049	3	94	18	0.37	0.38	0.18	0.18	0.49	0.02	0.03	0.00	0.00	0.00	LOS_A	1	0.02	15.01
2	3600-7200	47-4: Caroline Springs Blvd@6.8-212: Caroline Springs Blvd@4.7	4	212	625	602	1	17	3	0.61	0.54	0.00	0.87	2.75	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	32.00
2	3600-7200	47-4: Caroline Springs Blvd@6.8-446@6.0	4	446	0	0	0	0	0											LOS_A		0.00	32.00
2	3600-7200	47-447@32.5-212: Caroline Springs Blvd@4.7	447	212	2	2	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	47-887: Caroline Springs Blvd@16.4-448@12.1	887	448	285	247	0	31	5	0.31	0.30		0.32	0.37	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	47			912	851	1	48	8	0.51	0.47	0.00	0.51	1.27	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	32.00
2	3600-7200	49-351: Delma Rd@85.2-352: Eucumbene Dr@37.8	351	352	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	49-351: Delma Rd@85.2-506: Zone connector@80.7	351	506	13	13	0	0	0	0.15	0.15				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	49-353: Eucumbene Dr@275.9-350: Delma Rd@23.2	353	350	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	49-353: Eucumbene Dr@275.9-506: Zone connector@80.7	353	506	31	31	0	0	0	0.02	0.02				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	49-505: Zone connector@77.8-350: Delma Rd@23.2	505	350	3	2	0	1	0	0.10	0.11		0.09		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	49-505: Zone connector@77.8-352: Eucumbene Dr@37.8	505	352	3	3	0	0	0	0.00	0.00				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	49			50	49	0	1	0	0.06	0.06		0.09		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-115: Western Hwy@22.9-209: Ballarat Rd  Western Hwy@28.7	115	209	532	518	0	12	2	0.74	0.73		1.41	0.16	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	50-115: Western Hwy@22.9-283: Christies Rd@7.9	115	283	44	42	0	2	0	0.82	0.73		2.84		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-461: Ballarat Rd  Western Hwy@7.1-114: Western Hwy@17.3	461	114	178	155	0	18	5	0.14	0.14		0.19	0.10	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	50-461: Ballarat Rd  Western Hwy@7.1-209: Ballarat Rd  Western Hwy@28.7	461	209	2	1	0	1	0	2.27	1.51		3.04		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-461: Ballarat Rd  Western Hwy@7.1-215: Caroline Springs Blvd@5.8	461	215	13	9	0	4	0	0.39	0.02		1.21		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-648: Christies Rd@27.9-114: Western Hwy@17.3	648	114	21	13	0	8	0	0.24	0.02		0.60		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-648: Christies Rd@27.9-209: Ballarat Rd  Western Hwy@28.7	648	209	63	56	0	6	1	13.04	12.88		14.41	13.67	0.00	0.00		0.00	0.00	LOS_B	2	0.00	0.00
2	3600-7200	50-648: Christies Rd@27.9-215: Caroline Springs Blvd@5.8	648	215	144	121	0	18	3	1.62	1.67		1.34	2.60	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	50-649@8.2-283: Christies Rd@7.9	649	283	74	64	0	10	0	0.10	0.05		0.36		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-651@22.8-215: Caroline Springs Blvd@5.8	651	215	128	117	0	9	2	0.43	0.35		1.25	1.78	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	50-652: Caroline Springs Blvd@21.4-114: Western Hwy@17.3	652	114	53	49	0	1	3	0.48	0.37		2.26	1.79	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	50-652: Caroline Springs Blvd@21.4-209: Ballarat Rd  Western Hwy@28.7	652	209	63	59	0	4	0	3.86	3.75		5.61		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	50-652: Caroline Springs Blvd@21.4-283: Christies Rd@7.9	652	283	511	496	1	12	0	0.91	0.91	0.24	0.32		0.00	0.00	0.00	0.00		LOS_A	1	0.00	0.00
2	3600-7200	50			1826	1700	1	105	16	1.27	1.23	0.24	1.83	1.95	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-7: Ballarat Rd  Western Hwy@16.6-10: Ballarat Rd  Western Hwy@18.5	7	10	2	2	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-7: Ballarat Rd  Western Hwy@16.6-385: Chisholm Dr@11.7	7	385	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	51-7: Ballarat Rd  Western Hwy@16.6-670: Ballarat Rd  Western Hwy@1.4	7	670	1	1	0	0	0	1.11	1.11				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-7: Ballarat Rd  Western Hwy@16.6-671: Panamax Rd@7.5	7	671	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	51-347: Panamax Rd@4.8-10: Ballarat Rd  Western Hwy@18.5	347	10	36	30	0	5	1	0.09	0.09		0.13	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-347: Panamax Rd@4.8-385: Chisholm Dr@11.7	347	385	2	2	0	0	0	0.75	0.75				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-347: Panamax Rd@4.8-670: Ballarat Rd  Western Hwy@1.4	347	670	40	36	0	2	2	2.89	2.53		5.88	6.44	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-360: Ballarat Rd  Western Hwy@55.2-10: Ballarat Rd  Western Hwy@18.5	360	10	599	577	0	20	2	0.70	0.70		0.83	0.38	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-360: Ballarat Rd  Western Hwy@55.2-385: Chisholm Dr@11.7	360	385	5	5	0	0	0	1.50	1.50				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-360: Ballarat Rd  Western Hwy@55.2-671: Panamax Rd@7.5	360	671	56	52	0	3	1	0.85	0.77		2.31	0.57	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-673: Chisholm Dr@12.9-10: Ballarat Rd  Western Hwy@18.5	673	10	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	51-673: Chisholm Dr@12.9-670: Ballarat Rd  Western Hwy@1.4	673	670	19	17	0	2	0	1.53	1.45		2.15		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	51-673: Chisholm Dr@12.9-671: Panamax Rd@7.5	673	671	4	4	0	0	0	7.83	7.83				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-885: Ballarat Rd  Western Hwy@6.9-10: Ballarat Rd  Western Hwy@18.5	885	10	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	51-885: Ballarat Rd  Western Hwy@6.9-385: Chisholm Dr@11.7	885	385	1	1	0	0	0	0.47	0.47				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51-885: Ballarat Rd  Western Hwy@6.9-670: Ballarat Rd  Western Hwy@1.4	885	670	217	186	0	28	3	0.25	0.26		0.20	0.00	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	51-885: Ballarat Rd  Western Hwy@6.9-671: Panamax Rd@7.5	885	671	59	59	0	0	0	1.47	1.47				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	51			1041	972	0	60	9	0.77	0.76		0.76	1.58	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	52-928: Melton Hwy@4.6-182@17.4	928	182	283	258	0	21	2	0.64	0.58		0.86	1.68	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	52-928: Melton Hwy@4.6-308: Ferris Rd  Melton Hwy@32.8	928	308	174	163	0	10	1	0.41	0.42		0.30	0.19	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	52-2259: Ferris Rd  Melton Hwy@16.4-182@17.4	2259	182	294	282	0	10	2	1.35	1.31		2.54	2.24	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	52-2259: Ferris Rd  Melton Hwy@16.4-200: Melton Hwy@86.6	2259	200	435	413	1	17	3	1.04	1.06	0.51	0.50	1.58	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	52-2260@38.7-200: Melton Hwy@86.6	2260	200	94	92	0	2	0	1.71	1.64		4.78		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	52-2260@38.7-308: Ferris Rd  Melton Hwy@32.8	2260	308	63	60	0	3	0	0.05	0.05		0.06		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	52			1343	1268	1	63	8	0.94	0.93	0.51	1.03	1.60	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	54-526: Ferris Rd@22.5-310@35.3	526	310	5	4	0	1	0	3.29	3.20		3.61		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	54-526: Ferris Rd@22.5-421: Ferris Rd@15.4	526	421	12	12	0	0	0	0.25	0.25				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	54-526: Ferris Rd@22.5-525: Ferris Rd@18.9	526	525	342	312	0	25	5	0.23	0.23		0.27	0.23	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	54-527: Zone connector@58.2-310@35.3	527	310	2	2	0	0	0	0.86	0.86				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	54-527: Zone connector@58.2-421: Ferris Rd@15.4	527	421	688	657	1	24	6	0.89	0.90	1.78	0.77	0.33	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	54-528@5.7-421: Ferris Rd@15.4	528	421	19	18	0	1	0	1.48	1.27		5.27		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	54-528@5.7-525: Ferris Rd@18.9	528	525	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	54			1068	1005	1	51	11	0.69	0.70	1.78	0.67	0.28	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	58-600: Leakes Rd@50.8-273@50.4	600	273	182	179	0	3	0	2.60	2.55		5.40		0.01	0.01		0.00		LOS_A	1	0.00	0.00
2	3600-7200	58-600: Leakes Rd@50.8-437: Leakes Rd@57.3	600	437	481	467	1	11	1	0.50	0.51	0.01	0.33	0.15	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	58-1263: Leakes Rd@68.4-271: Leakes Rd@68.8	1263	271	308	286	0	19	2	1.11	1.14		0.17	5.53	0.02	0.02		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	58-1263: Leakes Rd@68.4-273@50.4	1263	273	327	317	1	9	0	4.45	4.42	7.63	5.12		0.34	0.35	0.00	0.00		LOS_A	1	0.00	0.00
2	3600-7200	58-2374@24.3-271: Leakes Rd@68.8	2374	271	154	144	0	9	1	3.13	2.91		6.42	6.20	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	58-2374@24.3-437: Leakes Rd@57.3	2374	437	113	105	0	8	0	0.57	0.51		1.37		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	58			1565	1498	2	59	4	1.96	1.93	3.82	2.34	4.35	0.08	0.08	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	59-271: Leakes Rd@308.5-401: Leakes Rd@28.9	271	401	462	430	0	28	3	0.32	0.31		0.25	1.28	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	59-443@92.7-270: Leakes Rd@21.8	443	270	124	124	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	59-443@92.7-442@13.5	443	442	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	59-605: Leakes Rd@52.6-270: Leakes Rd@21.8	605	270	539	522	1	14	1	0.62	0.59	0.00	0.29	0.34	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	59-605: Leakes Rd@52.6-442@13.5	605	442	14	14	0	0	0	0.05	0.05				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	59			1139	1090	1	42	4	0.44	0.42	0.00	0.26	1.05	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	60-604: Leakes Rd@15.4-398: Taylors Rd@22.2	604	398	36	36	0	0	0	1.31	1.31				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-604: Leakes Rd@15.4-402: Leakes Rd@47.2	604	402	392	376	1	14	1	0.42	0.42	0.00	0.51	0.40	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	60-604: Leakes Rd@15.4-2146@35.1	604	2146	20	20	0	0	0	3.02	3.02				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-606: Leakes Rd@70.2-402: Leakes Rd@47.2	606	402	62	61	0	0	0	0.15	0.10				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-607: Taylors Rd@70.4-400: Leakes Rd@76.7	607	400	15	15	0	0	0	0.17	0.17				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-607: Taylors Rd@70.4-2146@35.1	607	2146	16	16	0	0	0	0.10	0.10				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-938: Leakes Rd@26.8-398: Taylors Rd@22.2	938	398	206	194	0	11	0	0.76	0.59		2.69		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	60-938: Leakes Rd@26.8-400: Leakes Rd@76.7	938	400	204	189	0	12	3	0.31	0.30		0.29	1.14	0.01	0.01		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	60-938: Leakes Rd@26.8-402: Leakes Rd@47.2	938	402	8	8	0	0	0	7.71	7.71				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-938: Leakes Rd@26.8-2146@35.1	938	2146	44	39	0	5	0	0.16	0.18		0.03		0.03	0.04		0.00		LOS_A	1	0.00	0.00
2	3600-7200	60-2148@10.0-398: Taylors Rd@22.2	2148	398	32	32	0	0	0	0.18	0.18				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-2148@10.0-402: Leakes Rd@47.2	2148	402	91	91	0	0	0	2.10	2.10				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60-12471@13.8-400: Leakes Rd@76.7	12471	400	27	27	0	0	0	0.90	0.90				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	60			1153	1104	1	42	4	0.69	0.67	0.00	0.96	0.95	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	61-539: Leakes Rd@105.5-438: Leakes Rd@41.9	539	438	55	45	0	10	0	0.03	0.03		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	61-863: Leakes Rd@80.4-265@25.1	863	265	179	176	0	3	0	0.74	0.72		1.48		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	61-863: Leakes Rd@80.4-435: Leakes Rd@21.2	863	435	415	396	1	16	1	1.89	1.93	0.50	1.11	0.26	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	61-2344: Leakes Rd@29.9-265@25.1	2344	265	189	176	0	9	2	0.32	0.34		0.15	0.04	0.00	0.00		0.00	0.00	LOS_A	1	0.08	49.71
2	3600-7200	61-2344: Leakes Rd@29.9-438: Leakes Rd@41.9	2344	438	580	558	1	18	2	0.59	0.58	0.92	0.32	0.68	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	61-2345@108.7-435: Leakes Rd@21.2	2345	435	191	180	0	9	0	0.49	0.45		1.09		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	61			1609	1531	2	65	5	0.88	0.89	0.71	0.60	0.34	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.02	49.71
2	3600-7200	62-267: Ian Cowie Way@65.6-264: Leakes Rd@17.3	267	264	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	62-267: Ian Cowie Way@65.6-434: Leakes Rd@22.8	267	434	2	2	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	62-538: Leakes Rd@89.6-264: Leakes Rd@17.3	538	264	105	102	0	3	0	0.13	0.13		0.01		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	62-538: Leakes Rd@89.6-268: Ian Cowie Way@17.3	538	268	3	3	0	0	0	0.05	0.05				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	62-864: Leakes Rd@39.3-268: Ian Cowie Way@17.3	864	268	2	2	0	0	0	2.47	2.47				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	62-864: Leakes Rd@39.3-434: Leakes Rd@22.8	864	434	166	162	0	4	0	0.50	0.51		0.16		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	62			278	271	0	7	0	0.37	0.37		0.10		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	63-374: Westcott Pde@100.7-263: Leakes Rd@9.1	374	263	82	82	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	63-374: Westcott Pde@100.7-372: Leakes Rd@14.9	374	372	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	63-542: Leakes Rd@34.5-372: Leakes Rd@14.9	542	372	80	77	0	3	0	0.04	0.04		0.00		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	63-542: Leakes Rd@34.5-375: Westcott Pde@26.6	542	375	25	25	0	0	0	0.07	0.07				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	63-543: Leakes Rd@6.7-263: Leakes Rd@9.1	543	263	86	82	0	4	0	0.14	0.14		0.07		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	63-543: Leakes Rd@6.7-375: Westcott Pde@26.6	543	375	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	63			273	266	0	7	0	0.08	0.08		0.04		0.00	0.00		0.00		LOS_A	1	0.00	0.00
2	3600-7200	66-622: Neales Rd W@45.9-34: Neales Rd W@23.0	622	34	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	66-622: Neales Rd W@45.9-232: Hopkins Rd@6.5	622	232	98	94	1	1	0	2.86	2.72	11.98	2.87		1.00	1.04	0.00	0.00		LOS_A	1	0.00	0.00
2	3600-7200	66-622: Neales Rd W@45.9-910: Melton Hwy@16.2	622	910	3	3	0	0	0	0.03	0.03				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	66-897: Hopkins Rd@12.7-34: Neales Rd W@23.0	897	34	72	55	1	14	2	1.12	0.63	4.12	2.55	3.09	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	66-897: Hopkins Rd@12.7-35: Neales Rd W@48.6	897	35	69	65	2	1	1	1.38	1.31	1.95	3.54	2.45	0.01	0.01	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	66-897: Hopkins Rd@12.7-910: Melton Hwy@16.2	897	910	126	111	0	11	4	0.24	0.24		0.22	0.19	0.00	0.00		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	66-908: Melton Hwy@9.5-34: Neales Rd W@23.0	908	34	2	2	0	0	0	0.57	0.57				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	66-908: Melton Hwy@9.5-35: Neales Rd W@48.6	908	35	0	0	0	0	0											LOS_A		0.00	0.00
2	3600-7200	66-908: Melton Hwy@9.5-232: Hopkins Rd@6.5	908	232	300	288	1	9	2	0.86	0.86	0.01	0.98	0.12	0.12	0.12	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	66-2206: Neales Rd W@46.7-35: Neales Rd W@48.6	2206	35	28	28	0	0	0	2.45	2.45				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	66-2206: Neales Rd W@46.7-232: Hopkins Rd@6.5	2206	232	109	104	0	3	2	6.93	6.93		6.61	7.46	0.55	0.58		0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	66-2206: Neales Rd W@46.7-910: Melton Hwy@16.2	2206	910	3	3	0	0	0	0.14	0.14				0.00	0.00				LOS_A	1	0.00	0.00
2	3600-7200	66			810	753	5	39	11	1.94	1.92	4.00	1.88	2.23	0.24	0.26	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	67-230: Hopkins Rd@42.8-37@39.6	230	37	193	191	1	1	0	4.48	4.47	5.37	6.36		0.00	0.00	0.00	0.00		LOS_A	1	0.00	0.00
2	3600-7200	67-230: Hopkins Rd@42.8-426: Hopkins Rd@26.8	230	426	314	295	1	12	4	2.52	2.45	3.03	2.38	1.93	0.15	0.16	0.00	0.00	0.00	LOS_A	1	0.00	0.00
2	3600-7200	67-427: Hopkins Rd@65.3-231: Hopkins Rd@8.4	427	231	199	166	1	26	6	0.57	0.49	0.64	1.04	0.55	0.00	0.00	0.00	0.00	0.00	LOS_A	1	0.00	0.00
